normalization,standardization,image_type,channel_image,image_resize_x,image_resize_y,Image_path,color_ratio
False,False,DARTER,ALL,,,C:\Users\alexd\CEFE\Images\StyleTransferImages\FISH_images\FISH08_cropped_3000x1000_CAER_REDR_M08.jpg,0.8915414235638062
False,False,DARTER,ALL,,,C:\Users\alexd\CEFE\Images\StyleTransferImages\FISH_images\FISH07_cropped_3000x1000_CAER_REDR_M07.jpg,1.1465936327287607
False,False,DARTER,ALL,,,C:\Users\alexd\CEFE\Images\StyleTransferImages\FISH_images\FISH06_cropped_3000x1000_CAER_REDR_M06.jpg,0.9546382159954582
False,False,DARTER,ALL,,,C:\Users\alexd\CEFE\Images\StyleTransferImages\FISH_images\FISH04_cropped_3000x1000_CAER_REDR_M04.jpg,1.0269282173260186
False,False,DARTER,ALL,,,C:\Users\alexd\CEFE\Images\StyleTransferImages\FISH_images\FISH03_cropped_3000x1000_CAER_REDR_M03.jpg,0.9813082445323557
False,False,DARTER,ALL,,,C:\Users\alexd\CEFE\Images\StyleTransferImages\FISH_images\FISH02_cropped_3000x1000_CAER_REDR_M02.jpg,0.7575833554409598
False,False,DARTER,ALL,,,C:\Users\alexd\CEFE\Images\StyleTransferImages\FISH_images\FISH01_cropped_3000x1000_CAER_REDR_M01.jpg,0.8281429602047677
False,False,DARTER,ALL,,,C:\Users\alexd\CEFE\Images\StyleTransferImages\All_layers\SANDxFISH10_colorcontrolON_1vs1e3_TVlossON_1e-3.png,0.6907900081227664
False,False,DARTER,ALL,,,C:\Users\alexd\CEFE\Images\StyleTransferImages\All_layers\SANDxFISH10_colorcontrolOFF_1vs1e3_TVlossON_1e-3.png,0.604038712656541
False,False,DARTER,ALL,,,C:\Users\alexd\CEFE\Images\StyleTransferImages\All_layers\SANDxFISH04_colorcontrolON_1vs1e3_TVlossON_1e-3.png,0.7697000011591866
False,False,DARTER,ALL,,,C:\Users\alexd\CEFE\Images\StyleTransferImages\All_layers\SANDxFISH04_colorcontrolOFF_1vs1e3_TVlossON_1e-3.png,0.6110804091084595
False,False,DARTER,ALL,,,C:\Users\alexd\CEFE\Images\StyleTransferImages\All_layers\SANDxFISH03_colorcontrolON_1vs1e3_TVlossON_1e-3.png,0.6604830867156295
False,False,DARTER,ALL,,,C:\Users\alexd\CEFE\Images\StyleTransferImages\All_layers\SANDxFISH03_colorcontrolOFF_1vs1e3_TVlossON_1e-3.png,0.6571089411673208
False,False,DARTER,ALL,,,C:\Users\alexd\CEFE\Images\StyleTransferImages\All_layers\SANDxFISH02_colorcontrolON_1vs1e3_TVlossON_1e-3.png,0.5531442535845682
False,False,DARTER,ALL,,,C:\Users\alexd\CEFE\Images\StyleTransferImages\All_layers\SANDxFISH02_colorcontrolOFF_1vs1e3_TVlossON_1e-3.png,0.5749304657683286
False,False,DARTER,ALL,,,C:\Users\alexd\CEFE\Images\StyleTransferImages\All_layers\SANDxFISH01_colorcontrolON_1vs1e3_TVlossON_1e-3.png,0.6242325497881346
False,False,DARTER,ALL,,,C:\Users\alexd\CEFE\Images\StyleTransferImages\All_layers\SANDxFISH01_colorcontrolOFF_1vs1e3_TVlossON_1e-3.png,0.5466279963132766
False,False,DARTER,ALL,,,C:\Users\alexd\CEFE\Images\StyleTransferImages\All_layers\PLANTSxFISH10_colorcontrolON_1vs1e3_TVlossON_1e-3.png,0.7142809711679651
False,False,DARTER,ALL,,,C:\Users\alexd\CEFE\Images\StyleTransferImages\All_layers\PLANTSxFISH10_colorcontrolOFF_1vs1e3_TVlossON_1e-3.png,0.7073970099502359
False,False,DARTER,ALL,,,C:\Users\alexd\CEFE\Images\StyleTransferImages\All_layers\PLANTSxFISH04_colorcontrolON_1vs1e3_TVlossON_1e-3.png,0.8660186664211237
False,False,DARTER,ALL,,,C:\Users\alexd\CEFE\Images\StyleTransferImages\All_layers\PLANTSxFISH04_colorcontrolOFF_1vs1e3_TVlossON_1e-3.png,0.8398300709014117
False,False,DARTER,ALL,,,C:\Users\alexd\CEFE\Images\StyleTransferImages\All_layers\PLANTSxFISH03_colorcontrolON_1vs1e3_TVlossON_1e-3.png,0.7144264517362562
False,False,DARTER,ALL,,,C:\Users\alexd\CEFE\Images\StyleTransferImages\All_layers\PLANTSxFISH03_colorcontrolOFF_1vs1e3_TVlossON_1e-3.png,0.7651144322410924
False,False,DARTER,ALL,,,C:\Users\alexd\CEFE\Images\StyleTransferImages\All_layers\PLANTSxFISH02_colorcontrolON_1vs1e3_TVlossON_1e-3.png,0.5826054435839925
False,False,DARTER,ALL,,,C:\Users\alexd\CEFE\Images\StyleTransferImages\All_layers\PLANTSxFISH02_colorcontrolOFF_1vs1e3_TVlossON_1e-3.png,0.6749989314116301
False,False,DARTER,ALL,,,C:\Users\alexd\CEFE\Images\StyleTransferImages\All_layers\PLANTSxFISH01_colorcontrolON_1vs1e3_TVlossON_1e-3.png,0.6700698835776353
False,False,DARTER,ALL,,,C:\Users\alexd\CEFE\Images\StyleTransferImages\All_layers\PLANTSxFISH01_colorcontrolOFF_1vs1e3_TVlossON_1e-3.png,0.7036443641415976
False,False,DARTER,ALL,,,C:\Users\alexd\CEFE\Images\StyleTransferImages\All_layers\GRAVELxFISH10_colorcontrolON_1vs1e3_TVlossON_1e-3.png,0.7305224534832347
False,False,DARTER,ALL,,,C:\Users\alexd\CEFE\Images\StyleTransferImages\All_layers\GRAVELxFISH10_colorcontrolOFF_1vs1e3_TVlossON_1e-3.png,0.7047713583307517
False,False,DARTER,ALL,,,C:\Users\alexd\CEFE\Images\StyleTransferImages\All_layers\GRAVELxFISH04_colorcontrolON_1vs1e3_TVlossON_1e-3.png,0.7073398033985301
False,False,DARTER,ALL,,,C:\Users\alexd\CEFE\Images\StyleTransferImages\All_layers\GRAVELxFISH04_colorcontrolOFF_1vs1e3_TVlossON_1e-3.png,0.6707101195793248
False,False,DARTER,ALL,,,C:\Users\alexd\CEFE\Images\StyleTransferImages\All_layers\GRAVELxFISH03_colorcontrolON_1vs1e3_TVlossON_1e-3.png,0.6827954420927078
False,False,DARTER,ALL,,,C:\Users\alexd\CEFE\Images\StyleTransferImages\All_layers\GRAVELxFISH03_colorcontrolOFF_1vs1e3_TVlossON_1e-3.png,0.7128935547623986
False,False,DARTER,ALL,,,C:\Users\alexd\CEFE\Images\StyleTransferImages\All_layers\GRAVELxFISH02_colorcontrolON_1vs1e3_TVlossON_1e-3.png,0.6350450052936788
False,False,DARTER,ALL,,,C:\Users\alexd\CEFE\Images\StyleTransferImages\All_layers\GRAVELxFISH02_colorcontrolOFF_1vs1e3_TVlossON_1e-3.png,0.6975969778213817
False,False,DARTER,ALL,,,C:\Users\alexd\CEFE\Images\StyleTransferImages\All_layers\GRAVELxFISH01_colorcontrolON_1vs1e3_TVlossON_1e-3.png,0.6743576287315121
False,False,DARTER,ALL,,,C:\Users\alexd\CEFE\Images\StyleTransferImages\All_layers\GRAVELxFISH01_colorcontrolOFF_1vs1e3_TVlossON_1e-3.png,0.6856140152627148
False,False,DARTER,ALL,,,C:\Users\alexd\CEFE\Images\StyleTransferImages\All_layers\DETRITUSxFISH10_colorcontrolON_1vs1e3_TVlossON_1e-3.png,0.8211288660444777
False,False,DARTER,ALL,,,C:\Users\alexd\CEFE\Images\StyleTransferImages\All_layers\DETRITUSxFISH10_colorcontrolOFF_1vs1e3_TVlossON_1e-3.png,0.6926196982379459
False,False,DARTER,ALL,,,C:\Users\alexd\CEFE\Images\StyleTransferImages\All_layers\DETRITUSxFISH04_colorcontrolON_1vs1e3_TVlossON_1e-3.png,0.8910786088777257
False,False,DARTER,ALL,,,C:\Users\alexd\CEFE\Images\StyleTransferImages\All_layers\DETRITUSxFISH04_colorcontrolOFF_1vs1e3_TVlossON_1e-3.png,0.6965310608934426
False,False,DARTER,ALL,,,C:\Users\alexd\CEFE\Images\StyleTransferImages\All_layers\DETRITUSxFISH03_colorcontrolON_1vs1e3_TVlossON_1e-3.png,0.7992195305654224
False,False,DARTER,ALL,,,C:\Users\alexd\CEFE\Images\StyleTransferImages\All_layers\DETRITUSxFISH03_colorcontrolOFF_1vs1e3_TVlossON_1e-3.png,0.7156838553259134
False,False,DARTER,ALL,,,C:\Users\alexd\CEFE\Images\StyleTransferImages\All_layers\DETRITUSxFISH02_colorcontrolON_1vs1e3_TVlossON_1e-3.png,0.718548439415654
False,False,DARTER,ALL,,,C:\Users\alexd\CEFE\Images\StyleTransferImages\All_layers\DETRITUSxFISH02_colorcontrolOFF_1vs1e3_TVlossON_1e-3.png,0.6880178509254533
False,False,DARTER,ALL,,,C:\Users\alexd\CEFE\Images\StyleTransferImages\All_layers\DETRITUSxFISH01_colorcontrolON_1vs1e3_TVlossON_1e-3.png,0.7603237212111442
False,False,DARTER,ALL,,,C:\Users\alexd\CEFE\Images\StyleTransferImages\All_layers\DETRITUSxFISH01_colorcontrolOFF_1vs1e3_TVlossON_1e-3.png,0.6764774757036561
False,False,DARTER,ALL,,,C:\Users\alexd\CEFE\Images\StyleTransferImages\All_layers\BOULDERxSANDxFISH10_colorcontrolON_1vs1e3_TVlossON_1e-3.png,0.7548048660461449
False,False,DARTER,ALL,,,C:\Users\alexd\CEFE\Images\StyleTransferImages\All_layers\BOULDERxSANDxFISH10_colorcontrolOFF_1vs1e3_TVlossON_1e-3.png,0.6925443170161597
False,False,DARTER,ALL,,,C:\Users\alexd\CEFE\Images\StyleTransferImages\All_layers\BOULDERxSANDxFISH04_colorcontrolON_1vs1e3_TVlossON_1e-3.png,0.8440661013988041
False,False,DARTER,ALL,,,C:\Users\alexd\CEFE\Images\StyleTransferImages\All_layers\BOULDERxSANDxFISH04_colorcontrolOFF_1vs1e3_TVlossON_1e-3.png,0.7112408043538154
False,False,DARTER,ALL,,,C:\Users\alexd\CEFE\Images\StyleTransferImages\All_layers\BOULDERxSANDxFISH03_colorcontrolON_1vs1e3_TVlossON_1e-3.png,0.7453368319273032
False,False,DARTER,ALL,,,C:\Users\alexd\CEFE\Images\StyleTransferImages\All_layers\BOULDERxSANDxFISH03_colorcontrolOFF_1vs1e3_TVlossON_1e-3.png,0.722096896477922
False,False,DARTER,ALL,,,C:\Users\alexd\CEFE\Images\StyleTransferImages\All_layers\BOULDERxSANDxFISH02_colorcontrolON_1vs1e3_TVlossON_1e-3.png,0.6540161311361067
False,False,DARTER,ALL,,,C:\Users\alexd\CEFE\Images\StyleTransferImages\All_layers\BOULDERxSANDxFISH02_colorcontrolOFF_1vs1e3_TVlossON_1e-3.png,0.624793990900208
False,False,DARTER,ALL,,,C:\Users\alexd\CEFE\Images\StyleTransferImages\All_layers\BOULDERxSANDxFISH01_colorcontrolON_1vs1e3_TVlossON_1e-3.png,0.6903380550068206
False,False,DARTER,ALL,,,C:\Users\alexd\CEFE\Images\StyleTransferImages\All_layers\BOULDERxSANDxFISH01_colorcontrolOFF_1vs1e3_TVlossON_1e-3.png,0.6497369568484387
False,False,DARTER,ALL,,,C:\Users\alexd\CEFE\Images\StyleTransferImages\All_layers\BOULDERxFISH10_colorcontrolON_1vs1e3_TVlossON_1e-3.png,0.8014028766218624
False,False,DARTER,ALL,,,C:\Users\alexd\CEFE\Images\StyleTransferImages\All_layers\BOULDERxFISH10_colorcontrolOFF_1vs1e3_TVlossON_1e-3.png,0.7170556768284918
False,False,DARTER,ALL,,,C:\Users\alexd\CEFE\Images\StyleTransferImages\All_layers\BOULDERxFISH04_colorcontrolON_1vs1e3_TVlossON_1e-3.png,0.7682087899656141
False,False,DARTER,ALL,,,C:\Users\alexd\CEFE\Images\StyleTransferImages\All_layers\BOULDERxFISH04_colorcontrolOFF_1vs1e3_TVlossON_1e-3.png,0.7109339871342044
False,False,DARTER,ALL,,,C:\Users\alexd\CEFE\Images\StyleTransferImages\All_layers\BOULDERxFISH03_colorcontrolON_1vs1e3_TVlossON_1e-3.png,0.7024722703803264
False,False,DARTER,ALL,,,C:\Users\alexd\CEFE\Images\StyleTransferImages\All_layers\BOULDERxFISH03_colorcontrolOFF_1vs1e3_TVlossON_1e-3.png,0.6857775249308149
False,False,DARTER,ALL,,,C:\Users\alexd\CEFE\Images\StyleTransferImages\All_layers\BOULDERxFISH02_colorcontrolON_1vs1e3_TVlossON_1e-3.png,0.6386865066876966
False,False,DARTER,ALL,,,C:\Users\alexd\CEFE\Images\StyleTransferImages\All_layers\BOULDERxFISH02_colorcontrolOFF_1vs1e3_TVlossON_1e-3.png,0.6632720961397497
False,False,DARTER,ALL,,,C:\Users\alexd\CEFE\Images\StyleTransferImages\All_layers\BOULDERxFISH01_colorcontrolON_1vs1e3_TVlossON_1e-3.png,0.6958339285636815
False,False,DARTER,ALL,,,C:\Users\alexd\CEFE\Images\StyleTransferImages\All_layers\BOULDERxFISH01_colorcontrolOFF_1vs1e3_TVlossON_1e-3.png,0.7042260635769262
